Ceftriaxone,Tobramycin,Piperacillin-Tazobactam,Ciprofloxacin,Cotrimoxazole
0.008501944,0.004489925,0.016571375,0.034566686,0.030985285
0.0010069952,0.004145592,0.002648923,0.029575432,0.025095318
0.00054431806,0.00018365966,0.0007325117,0.0021949199,0.0037097668
0.0003928486,0.0015448278,0.006621722,0.0052691284,0.009431517
0.01730762,0.004864649,0.015850091,0.0496821,0.028411975
0.0010651357,0.010462929,0.006802707,0.010256562,0.004098934
0.009675401,0.013888162,0.05361545,0.53522,0.01288776
0.0024588024,0.006542168,0.0056822095,0.008608416,0.0012611606
0.0032515873,0.014810198,0.0057169227,0.0023817704,0.0026456006
0.32932848,0.00200953,0.10615497,0.12927546,0.057434794
0.002457108,0.0020345845,0.0020038672,0.21370403,0.0118165715
0.0010525069,0.0006237057,0.0111417705,0.008544824,0.038650632
0.0006417062,0.00010975875,0.0006936841,0.0011123404,0.003258402
0.44924337,0.020440675,0.08838917,0.48811722,0.058445826
0.12380015,0.00091370475,0.15800755,0.009733033,0.0670742
0.040782414,0.0030746683,0.0035180752,0.0021276937,0.20284845
0.0071004783,0.006926262,0.007617316,0.031718597,0.008263564
0.010271084,0.00040653202,0.0003336399,0.016079117,0.0042953216
0.00059101393,0.00052737683,0.0009823008,0.0080371825,0.0021403898
0.0016583729,0.00036143253,0.0013134179,0.00132304,0.043164324
0.0011116931,0.000918653,0.0027334432,0.024813138,0.001716113
0.056265157,0.08558922,0.0024520282,0.10195073,0.073334515
0.0038395827,0.014556168,0.0037359935,0.011086115,0.08050988
0.0013295485,0.005047586,0.0023662534,0.026137728,0.0694052
0.001105723,0.0009343397,0.0012807412,0.0068691727,0.013679701
7.610284e-05,0.0041284123,0.05424305,0.025620427,0.1679837
0.0003713656,0.0015013146,0.0043726624,0.043086246,0.021124039
0.0007088728,0.05003781,0.0124222115,0.019908119,0.008077893
0.004312038,0.012986066,0.0027436088,0.023774909,0.01223112
0.010689733,0.0050191707,0.0045130798,0.0019445535,0.08032895
0.0022536598,0.006201469,0.0032383697,0.0025409611,0.08761176
0.000654222,0.0007466972,0.0011312169,0.0018758178,0.0015490052
0.0010058815,0.0006271621,0.016072268,0.008155277,0.008365361
0.013625186,0.012912436,0.015643965,0.20094931,0.07904898
0.00077038386,0.0014729607,0.0019047626,0.0019390816,0.0066909394
0.008992306,0.03766414,0.09422337,0.078791454,0.109222114
0.0036752897,0.0027617668,0.019016465,0.085110426,0.006216206
0.0009834775,0.009269064,0.0026042676,0.0030933763,0.014714788
0.00069885084,0.008595744,0.00049526134,0.002716007,0.00988874
0.0025816162,0.023944857,0.02923415,0.06284124,0.023464788
0.00010744747,0.0003606497,0.0007389844,0.0031098302,0.0012347231
0.0011922177,0.00058873533,0.0017960236,0.009122947,0.0067792605
0.0006204241,0.0002794304,0.00096642785,0.00093298976,0.00062682654
0.009337202,0.014074236,0.0041732774,0.025630027,0.0044159354
0.016213007,0.0037079258,0.008044899,0.009361067,0.14672732
0.0018240608,0.0008496301,0.00782391,0.019306185,0.009922562
0.019935811,0.06853268,0.0007480044,0.007019296,0.005626665
0.017077504,0.0036416177,0.0015007606,0.009767767,0.01033649
0.0024076826,0.0011382261,0.0058213114,0.19745247,0.03841959
0.0024058828,0.0052247285,0.0069282763,0.06885356,0.035993703
0.015488227,0.006575892,0.0014766938,0.0020653415,0.008364012
0.0014452257,0.0268793,0.00369662,0.0036493558,0.031304475
0.003673982,0.0050599165,0.0029415817,0.0013626199,0.001589259
0.0132882595,0.00872328,0.0026633397,0.018175732,0.008508981
0.0036676112,0.008642772,0.031943414,0.2553109,0.19464195
0.019128729,0.015575427,0.07895121,0.008293163,0.012529283
0.0012488437,0.008537147,0.0059667192,0.043525193,0.004728679
0.0013279046,9.365136e-05,0.0014700532,0.019833244,0.001932925
0.050193794,0.004110015,0.004650296,0.017801963,0.08798413
0.01853898,0.0124161355,0.0031006592,0.022205023,0.04893474
0.0030097065,0.0019450133,0.0004388399,0.006652759,0.13157795
0.0028585803,0.0016609122,0.0024021857,0.01607392,0.015875923
0.0018326751,0.0019699447,0.008601211,0.006159221,0.010327363
0.0063449224,0.0022522565,0.0006308874,0.031390462,0.0023117617
0.0030243509,0.0034513497,0.0051118955,0.0071052164,0.10929676
0.0015840598,0.0016672782,0.0023485862,0.0031837318,0.0061207274
0.008243579,0.041072093,0.0055202497,0.01412236,0.018088697
0.00073751144,0.006240857,0.006922865,0.02890034,0.001143918
0.063499615,0.008325753,0.030631842,0.10662249,0.019169923
0.0006920914,0.012592322,0.0017277366,0.0031546734,0.17470904
0.0056273025,0.0045758574,0.0031730342,0.05721839,0.040990066
0.0013700742,0.0032305631,0.014194588,0.026647255,0.016306875
0.000849342,0.0015691232,0.006583616,0.01719073,0.032147944
0.0041686622,0.0028864625,0.022159375,0.19442661,0.15435815
0.0038934075,0.023086742,0.0021708792,0.08386565,0.0074445563
0.001753306,0.008014871,0.019765481,0.0074206702,0.025631486
0.025044976,0.003344855,0.084259935,0.025891274,0.024527628
0.0077559766,0.007240314,0.010588887,0.013925598,0.012854111
0.0005483467,0.0017335444,0.012540651,0.00510824,0.013900803
0.0059804176,0.0024664728,0.0025701637,0.001617128,0.005017761
0.004601102,0.019745087,0.008308939,0.04765393,0.022255633
0.0019214867,0.024792125,0.006410208,0.10153913,0.0081640715
0.7319703,0.015905257,0.12251264,0.02342031,0.44393876
0.57462204,0.027474346,0.108551174,0.07632653,0.023459867
0.0024235027,0.0051136855,0.0046408945,0.0091878185,0.0058978894
0.00028753697,0.00067976094,0.00061889685,0.01747961,0.03784924
0.002343499,0.0030737796,0.003950207,0.0170098,0.018644791
0.0012704488,0.0038047347,0.07426588,0.0032600006,0.0481249
0.0029592137,0.005424808,0.001362136,0.0010995248,0.022173215
0.0008651529,0.015268247,0.0152649265,0.00038423896,0.028569723
0.0011476935,0.0065761977,0.009255268,0.005126462,0.03501262
0.0005461877,0.006809318,0.04971953,0.04297062,0.012213516
0.0010144743,0.008730528,0.0027612625,0.009657192,0.03368275
0.0047806846,0.002796817,0.0008223221,0.006353668,0.004995276
0.029427318,0.0055527757,0.0071097896,0.043759,0.017113842
0.049485885,0.0021754557,0.0034668169,0.10819374,0.018456645
0.010297671,0.008713114,0.003717883,0.0068807076,0.039840307
0.005460963,0.00011077066,0.0064472593,0.006830253,0.026347108
0.003981016,0.0047776457,0.0042111524,0.004581504,0.011718683
0.005749614,0.030482108,0.00089045067,0.014847598,0.060748853
0.008189917,0.015239744,0.002879606,0.04586946,0.03820095
0.0008372284,0.00088161917,0.0029817938,0.05039799,0.002520531
0.001780158,0.0033998939,0.009340215,0.0049585006,0.003045425
0.003762846,0.0031582247,0.07916992,0.036092486,0.0030801205
0.030997336,0.0032592863,0.0057323687,0.026236247,0.04149248
0.0010811208,0.00073557533,0.01569167,0.0008332017,0.002025179
0.0009850984,0.0034448875,0.0003886133,0.009552319,0.021506535
0.0006223667,0.0009247027,0.00038098946,0.023678733,0.00681296
0.002212361,0.0019474224,0.004530371,0.020183306,0.0069725425
0.030468887,0.0091903545,0.015119398,0.07705768,0.13589151
0.0033933064,0.0005456096,0.00086835533,0.031339113,0.049273744
0.0018102971,0.06002228,0.001105149,0.0026012484,0.0029944826
0.0048737987,0.00028470624,0.000597897,0.0049549188,0.009628726
0.0014243245,0.0003893616,0.0028648528,0.004820325,0.03739443
0.0026960005,0.028040169,0.0042005344,0.107319444,0.05493708
0.006277602,0.003383825,0.009095135,0.007842428,0.040800177
0.24120106,0.08315522,0.011721141,0.22764157,0.12117046
0.20965835,0.017194444,0.020949733,0.4384014,0.2032436
0.2813279,0.008699858,0.5355235,0.06051769,0.04421894
0.004649378,0.008851044,0.036478914,0.03306642,0.012459524
0.83346003,0.020601569,0.08863089,0.47070992,0.056026623
0.022203978,0.0012943397,0.026796754,0.00010107634,0.07079967
0.0017262026,0.0006477485,0.0006958403,0.012034897,0.0009256207
0.0052370103,0.0020614266,0.0006745864,0.021604717,0.001939962
0.0022744862,0.0042472277,0.003921471,0.010573217,0.001464619
0.00010778221,0.0006452488,0.00058264926,0.00019716621,0.0031005102
0.005979633,0.00205698,0.0041472204,0.0037145796,0.0014952623
0.00023308428,0.00019680391,0.004856401,0.002663246,0.013909309
0.0011958566,0.00080404605,0.00083392765,0.018743396,0.06165863
0.0012500868,0.002046456,0.0018259778,0.029100746,0.22539033
0.0046152794,0.0023732483,0.03711706,0.015543619,0.050206143
0.0030587632,0.003176508,0.056109168,0.0020318155,0.0061201444
0.00043454432,0.00618776,0.04285638,0.046317685,0.0010020799
0.0013847003,0.0033702669,0.049127083,0.014863467,0.027567983
0.0022783903,0.028371453,0.06406746,0.05256361,0.50236183
0.00024908475,0.0013017805,0.01776563,0.04177747,0.06763656
0.0027226056,0.0009894472,0.004763679,0.044291336,0.012435217
0.065582775,0.014392221,0.39814162,0.055249915,0.039117534
0.0006794255,0.019490026,0.008716484,0.05188275,0.031689614
0.0007412459,0.02750787,0.00066440675,0.11605355,0.07652595
0.0033515794,0.03961095,0.012771075,0.09889675,0.023315389
0.01234936,0.06485513,0.0004500965,0.06622435,0.04283103
0.0021951254,0.023639025,0.0018549381,0.0065470976,0.013478728
0.0047345734,0.010185515,0.0135843605,0.022975914,0.12764071
0.0043403953,0.027196646,0.0056621977,0.23724018,0.011306609
0.0065870755,0.006598449,0.015990574,0.07019179,0.042277813
0.0076904525,0.0010140854,0.011074181,0.06942487,0.044699233
0.92458254,0.012149951,0.083720244,0.21849121,0.0036922425
0.0016295167,0.0021544113,0.0030239325,0.12437455,0.0074842074
0.00044497658,0.0037333106,0.005571058,0.014347357,0.027740056
0.0017643033,0.003825841,0.0028575,0.009469101,0.0024036774
0.00063580147,0.009141224,0.0075650844,0.039805684,0.007333629
0.06893534,0.015541473,0.0149805,0.061093383,0.22634123
0.010092654,0.0008763837,0.00038816954,0.0024056036,0.0030626946
0.006668164,0.0024362865,0.0031257235,0.0023138686,0.009663661
0.001450762,0.00019528272,0.0054405136,0.003923923,0.007768225
0.0012384322,0.003362412,0.0017491248,0.019712824,0.07817182
0.00036341767,0.0005226284,0.00023181038,0.0015485613,0.0015457968
0.0003507611,0.01698265,0.013091235,0.029611766,0.0654434
0.0005198603,0.00080744934,0.0012154307,0.00018646492,0.0021687886
0.010784354,0.0016779077,0.027971016,0.055706628,0.14785522
0.00044775696,0.011353346,0.07299219,0.014251664,0.32416317
0.0035978977,0.026322495,0.006179692,0.018514343,0.05733588
0.007990114,0.0034077114,0.0024404852,0.004348939,0.33889592
0.0038325235,0.018761931,0.015147031,0.025468385,0.20070066
0.017615814,0.009991996,0.060557134,0.15834971,0.048775114
0.0012752254,0.0012938934,0.007052022,0.017014816,0.0022168516
0.005467594,0.033128425,0.001449952,0.079050474,0.051696166
0.0011207114,0.014476954,0.0010398424,0.0021904954,0.0036174243
0.0055396706,0.0029874907,0.001266752,0.0077536805,0.009546293
0.0011709795,0.0011082566,0.0042977305,0.00030667725,0.005082214
0.12177324,0.044508893,0.13555406,0.0051385993,0.011979697
0.002236861,0.0005833174,0.008761732,0.0040527903,0.008579594
0.0117290085,0.002160408,0.0052032582,0.008020002,0.0037950233
0.0020384912,0.0006842617,0.12265146,0.012410605,0.0031777222
0.00020473635,0.009633334,0.0034510694,0.007852043,0.018316811
0.0020259165,0.009670258,0.0010923462,0.0011290449,0.0067200535
0.0019159738,0.0042817304,0.0025633336,0.008984737,0.002662148
0.0016140161,0.0014455608,0.00048201464,0.0016765745,0.0037807026
0.0002594245,0.0003809333,0.0043395977,0.0049319416,0.20332631
0.019019835,0.008672976,0.0012659451,0.07155152,0.180419
0.01190247,0.0011949593,0.1459806,0.002562133,0.04644582
0.013191997,0.03053815,0.012135074,0.0039567226,0.03701861
0.0013129014,0.0012619171,0.00071748695,0.0062874053,0.025232237
0.037605572,0.0008835946,0.0004334358,0.026780166,0.009129079
0.09494581,0.0042501893,0.028478919,0.01038653,0.30161223
0.0034426276,0.0034547118,0.002642526,0.004027714,0.017046155
0.0023763166,0.001616035,0.00026526215,0.0053552105,0.0037700564
0.004231256,0.0003804456,0.0026684909,0.022021659,0.004718089
0.0020702307,0.012002583,0.002223258,0.006915218,0.00996102
0.00023975933,0.024718016,0.00022784596,0.002121631,0.0047636656
0.0026496751,0.0028185316,0.00012690526,0.01928849,0.031276885
0.009437195,0.0024298145,0.0008291186,0.033434592,0.008772211
0.0026317565,0.005670333,0.014288419,0.06303607,0.028099403
0.26059586,0.012387453,0.0065761134,0.11054972,0.12584181
0.002637543,0.002857754,0.006451993,0.0863758,0.006163361
0.004743412,0.0021959164,0.00061264046,0.017792428,0.0386313
0.9867339,0.014684953,0.519504,0.52133536,0.29631275
0.9821797,0.027481215,0.21952236,0.24300025,0.28974077
0.032159273,0.0021001967,0.03684488,0.009657721,0.8513921
0.98908573,0.1567943,0.33250397,0.07792517,0.7727429
0.0067741033,0.003265515,0.015735833,0.018161012,0.0245755
0.014748043,0.002876482,0.0043106237,0.0010448069,0.019696075
0.010634218,0.0019579225,0.0059337267,0.010384085,0.046014298
0.0091549605,0.22944552,0.0076588592,0.17213006,0.07904263
0.016350232,0.0009833926,0.00047085108,0.0033602477,0.051330727
0.00035627114,0.00025970093,0.0001970933,0.004896004,0.05357473
0.05217755,0.004700469,0.0099233305,0.06375199,0.005050506
0.0042349542,0.0049993945,0.0025147041,0.03506522,0.0043366114
0.0023071363,0.00031540383,0.0019991687,0.010209844,0.0036377164
0.00044434628,0.0075288876,0.00084872096,0.00063091714,0.0036412643
0.00069328625,0.03588556,0.002987156,0.011604546,0.005448505
0.0013359122,0.01731204,0.014479765,0.0045682597,0.007940187
0.00024332054,0.0049508554,0.0023924955,0.06696989,0.016033804
0.0010879273,0.0083056,0.0042245733,0.005177077,0.015896281
0.0142333,0.002581492,0.018491434,0.13461626,0.15743318
0.0014035745,0.00055030204,0.0013130939,0.0219921,0.019120406
0.004334049,0.009764018,0.015362312,0.008187193,0.008366089
0.008126861,0.00055621983,0.0010897503,0.01871322,0.007094345
0.00022081932,0.000117379815,0.0017088278,0.0038654178,0.0031045338
0.01273531,0.019555844,0.007812636,0.020032408,0.016202347
0.043498043,0.0038354686,0.014627644,0.02434004,0.0027676746
0.0013537549,0.0020059138,0.0032191945,0.026578855,0.0128705185
0.020176575,0.00834266,0.007756814,0.0045277136,0.0025974186
0.00044877353,0.0008617127,0.002476267,0.0033181908,0.017391514
0.0010687867,0.0017168557,0.002684027,0.002444174,0.007472414
0.0029166623,0.00038270542,0.0013416902,0.007522679,0.2377243
0.047864594,0.036382582,0.048842702,0.02734812,0.02673559
0.00071634434,0.00034056228,0.002311068,0.0022480087,0.0007619286
0.00064930425,0.017154481,0.007698106,0.0071957223,0.41804633
0.0073884,0.00303763,0.33790135,0.14698106,0.019974297
0.044686314,0.0016207311,0.03490454,0.25130558,0.43819916
0.0230571,0.009857258,0.047556598,0.05354145,0.027829906
0.007363929,0.0036467025,0.07105768,0.051801145,0.41906983
0.00045770258,0.0007958922,0.00014915019,0.003870696,0.0025376242
0.0004935589,0.0009411967,0.0047336295,0.011276058,0.026765933
0.11325307,0.003569147,0.0072848657,0.05713236,0.084119156
0.012260016,0.013155677,0.09646871,0.029135544,0.4432174
0.0022998443,0.0069404193,0.012269871,0.0041486938,0.016069848
0.0077363295,0.024882091,0.001211153,0.006831104,0.09735006
0.00035205847,0.008789525,0.0036798879,0.0055614845,0.021818215
0.0047220206,0.0035713997,0.025815964,0.017677687,0.011702916
0.015176387,0.024669409,0.015023976,0.006710153,0.0068049524
0.003519257,0.0007659811,0.0005496062,0.003414237,0.014321372
0.008614864,0.020353511,0.0016688075,0.032706253,0.0038763152
0.0011481664,0.0010798784,0.0051998855,0.037559066,0.0045208246
0.0003391181,0.02381612,0.0091662565,0.017544331,0.114044994
0.005238327,0.034521,0.00739978,0.028272152,0.06375154
0.00021878959,0.004734358,0.060169734,0.008277295,0.0022390585
0.006230208,0.0028502687,0.0065326113,0.005645042,0.010485163
0.0007857315,0.0008108349,0.0006132372,0.02324304,0.014942824
0.0010121115,0.0010439433,0.14498578,0.0010197515,0.0978065
0.026656855,0.0026316815,0.0073996508,0.03370871,0.012287226
0.003426092,0.18021473,0.0029589168,0.0026642429,0.017007185
0.0006360342,0.006391884,0.0012416792,0.0008934682,0.0013021624
0.009465332,0.0038362136,0.00027901802,0.04942661,0.03781597
0.0026020873,0.00040115032,0.0002886535,0.0037117256,0.0018804541
0.0030689556,0.008349116,0.00036201172,0.055897318,0.018417839
0.022255799,0.038091633,0.0015861962,0.029659577,0.0128841745
0.024631003,0.0126378415,0.0035273635,0.0073200758,0.007513582
0.0015440013,0.0048172977,0.0033466455,0.0032438922,0.0100199925
0.0005640596,0.0011166481,0.005057642,0.0171246,0.050765626
0.0012088657,0.0019469461,0.04352004,0.01975876,0.010574514
0.0035764768,0.0037183897,0.015522808,0.014728075,0.06877805
0.00089624134,0.0063135657,0.0042708456,0.09970154,0.0009131774
0.0008388382,0.009885711,0.002683829,0.0131096,0.0012838452
0.0019787955,0.0028627259,0.0013811232,0.118565224,0.013567841
0.0002189889,0.0005564247,0.0024632027,0.000965249,0.026739378
0.00029074098,0.003932201,0.000599914,0.0802882,0.0071277395
0.0005320082,0.0013374393,0.00030505419,0.0008728202,0.00017012171
0.0028454915,0.0030195294,0.0011876922,0.0008082088,0.005465437
0.00521525,0.0034077421,0.0007061172,0.007168142,0.041239846
0.00012404,0.0004855993,0.0014015797,0.0034709545,0.008294222
0.0004311754,0.005586223,0.004767277,0.0014493762,0.0051200506
0.95787394,0.290278,0.017379336,0.15336825,0.028745042
0.04964804,0.23868339,0.15929258,0.067558296,0.020481057
0.10953924,0.04012827,0.0043054326,0.057536997,0.1413919
0.06934335,0.0780545,0.028258877,0.05768345,0.02172677
0.012662315,0.028040603,0.009025912,0.023011634,0.010424918
0.0033124555,0.0072417264,0.0007500134,0.13904332,0.02501065
0.005268369,0.0032183607,0.0016971568,0.032496177,0.009331433
0.0012999078,0.0005614188,0.002498549,0.124813005,0.07364894
0.0050348258,0.010289277,0.006254194,0.0036230795,0.007335813
0.009879664,0.010844877,0.0003931211,0.11774754,0.0068573123
0.00095327554,0.0050633484,0.013593922,0.0069963573,0.18945496
0.0026324764,0.13475502,0.011058651,0.025941906,0.10815001
0.0003342725,0.0008945884,0.0005311964,0.019102193,0.003485696
0.0009970906,0.0011161865,0.00039227132,0.0029977004,0.003052211
0.0023150106,0.0060846093,0.0073705935,0.069719754,0.24487613
0.010548429,0.0003584324,0.003431818,0.0016951108,0.005755778
0.002160952,0.00066859653,0.00062628073,0.006030441,0.0066796415
0.0041007646,0.0011058648,0.0012457601,0.011129814,0.10099264
0.020249961,0.002181944,0.0068475287,0.12091345,0.0014044784
0.0017910899,0.01692555,0.002162536,0.0060911616,0.01761211
0.00046229194,0.0030826514,0.0008671894,0.0023692902,0.0059628035
0.5233307,0.018569749,0.36285073,0.037987363,0.027750893
0.49611923,0.046711843,0.11257471,0.13419934,0.027976356
0.9789428,0.7316805,0.11771031,0.76457214,0.47052857
0.003095911,0.004178528,0.0029988592,0.0055418536,0.008116536
0.00014409296,0.0033477466,0.0011638182,0.005103144,0.0013782871
0.0016461397,0.021198694,0.012897293,0.15463711,0.049287338
0.02107206,0.003520366,0.09652606,0.009522918,0.0021901587
0.00663188,0.0017016731,0.004170561,0.0059208754,0.006733368
0.0015549444,0.0009346036,0.0024259202,0.1393907,0.018438496
0.005283273,0.0065581664,0.00040170923,0.016859466,0.0032482801
0.002441075,0.001218971,0.0009699784,0.005526347,0.016888402
0.0032958977,0.041189898,0.002516633,0.022572225,0.07374428
0.014216758,0.032343585,0.00060998974,0.038161047,0.08212564
0.008740714,0.0056044078,0.0048346655,0.004478131,0.012047461
0.0028802399,0.0024752438,0.032041285,0.008417593,0.058159404
0.00060491776,0.0018302953,0.00049972767,0.09602046,0.0061501465
0.00084985397,0.0016490332,0.0026470593,0.020669093,0.013123988
0.0018422429,0.005242764,0.002129278,0.009929362,0.008090419
0.00019923499,0.002631266,0.00067972793,0.0011012439,0.0025685532
